,artist,song_name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4590,Mashti,Cameldriver,1WNmqRVQNQOQQ5VjJ9uob7,0.719,0.463,2.0,-13.011,1.0,0.0432,0.197,0.821,0.0862,0.12,115.986
4591,Mashti,Lovers,2XjtXBRJXDbPj4UuE7YHQi,0.735,0.417,5.0,-11.4,0.0,0.038,0.478,0.573,0.111,0.373,101.004
4592,Mashti,Let It Go: Rumi Mantra Dance (Edit),3p5vHyKlVisdR7Mi2Q8CbF,0.79,0.535,9.0,-10.977,1.0,0.0481,0.25,0.569,0.0823,0.635,111.956
4593,Mashti,Dahraram,54X6YwWqJI7Y71WXOrryMw,0.72,0.421,10.0,-13.711,0.0,0.0377,0.429,0.509,0.105,0.111,101.996
4594,Mashti,On the Road Again,4JdjqNg1UMfDw0WDI0gRTJ,0.773,0.435,1.0,-10.955,1.0,0.11,0.484,0.219,0.15,0.0385,124.039
4595,Mashti,Mapusa,3fJtaFk2kmGVk6x81bmB4S,0.794,0.626,1.0,-8.304,1.0,0.0718,0.0626,0.00282,0.117,0.609,90.0
4596,Mashti,Ney,44yfqfTmIO46r66CZVyf1h,0.695,0.274,2.0,-14.382,1.0,0.0461,0.062,0.551,0.0767,0.0377,142.007
4597,Mashti,About God,3zynb9xVrZrvShjzev4uBG,0.598,0.289,7.0,-15.355,1.0,0.0386,0.354,0.645,0.0415,0.328,159.95
4598,Jhay Cortez,Ley Seca,3JCaq3KDSROg3TXhdiDa9n,0.759,0.842,8.0,-3.758,1.0,0.096,0.101,0.0,0.134,0.584,105.059
4599,Jhay Cortez,911 - Remix,27RSJHEA99Y0Vsow7nA37A,0.816,0.71,7.0,-3.728,1.0,0.0398,0.165,0.0,0.292,0.784,93.02
4600,Jhay Cortez,DÁKITI,4MzXwWMhyBbmu6hOcLVD49,0.731,0.573,4.0,-10.059,0.0,0.0544,0.401,5.22e-05,0.113,0.145,109.928
4601,Jhay Cortez,512,5jzEwSyyymBlf1fa1o39T2,0.818,0.673,4.0,-7.542,0.0,0.148,0.348,0.0,0.172,0.695,87.961
4602,Jhay Cortez,Fiel - Remix,43qcs9NpJhDxtG91zxFkj7,0.839,0.711,6.0,-4.733,0.0,0.0473,0.398,2.02e-06,0.118,0.573,97.99
4603,Jhay Cortez,Dile (Homenaje),073yIM7v2j6XadD4Nkn0Fh,0.764,0.745,5.0,-4.563,0.0,0.0475,0.0488,0.0,0.172,0.727,93.013
4604,Jhay Cortez,Emojis de Corazones (feat. Los Legendarios),5Mw46yRtdiOdjqSG0eDItr,0.823,0.687,4.0,-4.715,0.0,0.0561,0.067,0.000135,0.286,0.28,98.016
4605,Jhay Cortez,Fiel,7Bk0uXKk1uPT0XuQbpFzvs,0.849,0.701,6.0,-4.407,0.0,0.06,0.407,0.0,0.112,0.505,98.005
4606,Jhay Cortez,CÓMO SE SIENTE - Remix,2tFwfmceQa1Y6nRPhYbEtC,0.807,0.606,3.0,-8.871,0.0,0.088,0.0946,0.0,0.119,0.304,92.988
4607,Jhay Cortez,No Me Conoce - Remix,4R8BJggjosTswLxtkw8V7P,0.806,0.786,10.0,-3.831,0.0,0.0741,0.145,0.0,0.0935,0.58,91.973
4608,Boyinaband,Life Is Fun,6Q8mqjuz8xqdoUjhZQDfY7,0.617,0.844,5.0,-3.783,0.0,0.278,0.107,0.0,0.203,0.79,109.898
4609,Boyinaband,Congratulations,6WaogiItGdUTm490XN4QKJ,0.7,0.795,5.0,-9.019,0.0,0.151,0.16,0.0,0.354,0.696,136.018
4610,Boyinaband,Time Bomb,6LKJwN8aF3uYod3JUPXjQR,0.337,0.811,11.0,-4.925,1.0,0.0339,0.000483,0.0213,0.182,0.227,175.014
4611,Boyinaband,Empty,6yZ2uz57VpBCglQ1bcAp3q,0.84,0.719,4.0,-8.004,0.0,0.166,0.0518,1.67e-06,0.0949,0.493,121.978
4612,Boyinaband,Don't Stay in School,279NFv6oFy7RhuZzsHooN8,0.608,0.753,0.0,-4.789,0.0,0.27,0.28,0.0,0.0984,0.0596,95.473
4613,Boyinaband,Murder,55vZ6XoUYFoc8oOJOdFdEs,0.68,0.969,2.0,-3.256,1.0,0.233,0.066,0.0,0.891,0.467,180.007
4614,Boyinaband,I'm Not Dead,4d6pqCjJI8hviXese9ZHfm,0.516,0.784,5.0,-4.665,1.0,0.13,0.16,0.0,0.203,0.266,76.976
4615,Boyinaband,Limelight,53GU606zfZlcpBEL0bmgRA,0.475,0.844,9.0,-5.588,1.0,0.111,0.00714,0.0,0.115,0.34,91.35
4616,Boyinaband,Spectrum (feat. Cryaotic & Minx),0j3ZLRvMewKbFupgldgNo3,0.703,0.783,9.0,-5.399,0.0,0.0674,0.0148,0.0,0.269,0.186,129.977
4617,Boyinaband,Town of Salem ft. Minx,4NmgHpD3DkMbyfcQ7WxiyE,0.811,0.89,5.0,-4.458,0.0,0.0874,0.469,0.0,0.144,0.797,110.028
4618,Frankfurt Opera Chorus,"Die tote Stadt (The Dead City), Op. 12: Act I Scene 5: Gluck, das mir verblieb (Marietta, Paul)",47xZ59XjNaGgnmWy2X1WUL,0.0925,0.103,10.0,-24.231,1.0,0.0435,0.922,0.342,0.17,0.0579,82.612
4619,Frankfurt Opera Chorus,"Lear: Part II Scene 6: Mein lieber Vater! (Cordelia, Lear)",5atN6rqRpto2ag16d5aq91,0.179,0.0597,2.0,-23.852,1.0,0.052,0.597,7.39e-05,0.56,0.0383,82.234
4620,Frankfurt Opera Chorus,"Die tote Stadt (The Dead City), Op. 12: Act I: Prelude - Scene 1: Behutsam! (Brigitta, Frank)",3aqsUkN7VqMN6cs4jWVYhW,0.198,0.174,4.0,-21.198,1.0,0.0518,0.904,0.000296,0.723,0.0576,82.415
4621,Frankfurt Opera Chorus,"Die tote Stadt (The Dead City), Op. 12: Act I Scene 2: Frank! Freund! (Paul, Frank)",78d36nIL8tHCAdY7yAsiyg,0.173,0.147,3.0,-20.867,1.0,0.0454,0.895,0.000707,0.271,0.0717,79.845
4622,Frankfurt Opera Chorus,"Die tote Stadt (The Dead City), Op. 12: Act II Scene 3: Mein Sehnen, mein Wahnen (Fritz, Women's Choir)",6d7yGjFFlaV3Mbq8epM8X3,0.147,0.145,1.0,-22.96,1.0,0.0399,0.917,0.0293,0.152,0.163,168.613
4623,Frankfurt Opera Chorus,Konigskinder (The King's Children): Act III: Weisst noch das grosse Nest (Gansemagd),72WRvWLn08SGystOeVKOnD,0.174,0.138,7.0,-21.93,1.0,0.0546,0.95,0.0192,0.185,0.0852,181.132
4624,Frankfurt Opera Chorus,"Die tote Stadt (The Dead City), Op. 12: Act I Scene 5: Das dumme Lied, es hat Sie ganz verzaubert (Marietta, Gaston, Juliette, Lucienne, Paul)",4oQ9PrDlD89XWI5j9LSpHI,0.303,0.267,9.0,-17.354,0.0,0.0505,0.863,0.000205,0.718,0.125,104.844
4625,Frankfurt Opera Chorus,"Die tote Stadt (The Dead City), Op. 12: Act I Scene 3: Nur deiner harr ich, niemals Verlorne! (Paul)",3p43Bka5jSbLxtlO95a9oA,0.153,0.147,6.0,-21.477,1.0,0.0415,0.851,0.0361,0.245,0.118,89.3
4626,Frankfurt Opera Chorus,"Die tote Stadt (The Dead City), Op. 12: Act I Scene 5: Wunderbar! (Paul, Marietta)",5PwUye2P3YC8fPZyGjk3Fp,0.285,0.277,6.0,-17.705,1.0,0.079,0.859,8.56e-05,0.264,0.115,81.176
4627,Frankfurt Opera Chorus,"Die tote Stadt (The Dead City), Op. 12: Act I Scene 4: Rosen, so ist's rechts! (Paul, Brigitta)",2UESVWadfPX8zw4w6PtLM1,0.379,0.366,11.0,-16.108,1.0,0.0431,0.888,0.00195,0.534,0.139,88.014
4628,Louisa,On The Nature Of Daylight,56oReVXIfUO9xkX7pHmEU0,0.065,0.341,10.0,-12.743,0.0,0.0482,0.154,0.854,0.109,0.0334,65.38
4629,Louisa,On The Nature Of Daylight (Entropy),6lvJV4kU2oXyjeP2QoXK7k,0.174,0.235,1.0,-14.816,1.0,0.0422,0.228,0.894,0.113,0.0347,117.351
4630,Louisa,Shadow Journal,4cXFtk0n7aPjiypuF1HFaA,0.26,0.103,7.0,-24.853,0.0,0.0462,0.924,0.744,0.658,0.036,143.206
4631,Louisa,IV. Mrs Dalloway: Meeting Again,2IbvPIObLKU3KSiupcOURK,0.0752,0.0897,3.0,-22.872,0.0,0.0463,0.941,0.894,0.111,0.0382,77.51
4632,Louisa,Autumn Music 2,0NQ9NrEQx22mr2CJc2h5J6,0.174,0.196,6.0,-16.3,0.0,0.0409,0.976,0.848,0.123,0.164,109.217
4633,Louisa,Infra 5,1Jt78FGkNfI3KOrlDgmvTC,0.101,0.338,6.0,-9.502,0.0,0.0442,0.912,0.859,0.151,0.0952,81.168
4634,Louisa,Arboretum,5ZN8rZBcZKqGFcAD8er941,0.344,0.272,1.0,-20.139,1.0,0.0448,0.962,0.491,0.172,0.178,183.889
4635,Louisa,The Trees,3u7yhrMVrJ4qpe0jzDnEmT,0.231,0.306,7.0,-13.729,0.0,0.0473,0.832,0.943,0.345,0.0314,114.661
4636,Louisa,II. Mrs Dalloway: In The Garden,1x9mP6x7YvKeduQmP3v045,0.177,0.141,6.0,-16.333,1.0,0.0453,0.919,0.903,0.112,0.0399,131.234
4637,Louisa,Sunlight,5DXpeFcPHZY3RMChjnB2b5,0.0893,0.194,3.0,-16.91,0.0,0.0533,0.945,0.54,0.108,0.0343,35.938
4638,Mary J. Blige,Family Affair,3aw9iWUQ3VrPQltgwvN9Xu,0.911,0.551,8.0,-3.75,0.0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887
4639,Mary J. Blige,Be Without You - Kendu Mix,6Y3WvyUG9iE5bQYg38SPtQ,0.726,0.7,2.0,-5.881,0.0,0.0998,0.0717,0.0,0.262,0.673,146.559
4640,Mary J. Blige,Just Fine,33vzOPcd9FRirYGlCu32x4,0.923,0.795,11.0,-3.61,0.0,0.117,0.0394,0.000565,0.101,0.588,123.021
4641,Mary J. Blige,One,3Lk7RWStfLaHG7lXsuS87j,0.344,0.874,0.0,-3.161,1.0,0.0777,0.0841,0.0,0.129,0.269,185.888
4642,Mary J. Blige,Real Love,3XG801WWhqC753dekEBkMt,0.769,0.781,0.0,-5.472,1.0,0.0797,0.119,0.000371,0.0506,0.826,95.02
4643,Mary J. Blige,As,7r3KzVwHtr2iMZtqJvFn9A,0.666,0.736,8.0,-8.168,0.0,0.193,0.135,0.0,0.203,0.766,93.198
4644,Mary J. Blige,Mary Jane (All Night Long),2zwmugV2IbUwKq5JgOWEpv,0.784,0.298,5.0,-9.56,0.0,0.0542,0.125,3.19e-05,0.0678,0.846,87.172
4645,Mary J. Blige,I Can Love You,4MTHIKGWNTBoubzDMkXFfa,0.635,0.614,7.0,-7.165,1.0,0.197,0.0179,0.000201,0.415,0.736,174.213
4646,Mary J. Blige,Be Happy,5X82VFLvjpeWQlTSShqqj0,0.682,0.739,10.0,-8.504,1.0,0.0763,0.129,0.0,0.252,0.685,92.894
4647,Mary J. Blige,Sweet Thing,3X3XuCPTC95ARm9SguWsIa,0.69,0.651,9.0,-7.86,1.0,0.101,0.343,9.56e-05,0.178,0.691,79.305
4648,Natalia Volchenko,"Requiem Mass in D Minor, K. 626: II. Dies irae",6wRW0FL2rl3hgoj8Wr62Gj,0.497,0.443,7.0,-8.806,0.0,0.0265,0.955,0.902,0.202,0.566,76.988
4649,Natalia Volchenko,"Symphony No. 9 in D Minor, Op. 125 : I. Allegro ma non troppo - un poco maestoso",2BoyWhcArTB0HAidHNdVdv,0.292,0.339,7.0,-9.725,0.0,0.0366,0.966,0.893,0.0675,0.0535,129.928
4650,Natalia Volchenko,"Symphony No. 9 in D Minor, Op. 125, ""Choral Symphony"": IV. Finale: Presto (Ode to Joy)",1Uu4iFV4X1MAeWVvki3Raa,0.181,0.22,2.0,-17.147,1.0,0.0464,0.971,0.163,0.222,0.0579,73.493
4651,Natalia Volchenko,"Requiem Mass in D Minor, K. 626: VI. Confutatis maledictis",3f0lnTjU4yLrS4GtcpsUXo,0.0942,0.0163,2.0,-21.122,0.0,0.0434,0.993,0.899,0.104,0.033,60.802
4652,Natalia Volchenko,"Requiem Mass in D Minor, K. 626: XI. Benedictus",6p1gM20WPwciLIOWJZFY6a,0.128,0.0877,10.0,-21.809,1.0,0.0453,0.988,0.000146,0.359,0.0676,80.677
4653,Natalia Volchenko,Cat Duet,6uc6p4aI2kFFCSSDuHgJTl,0.257,0.254,5.0,-11.833,1.0,0.0519,0.995,4.07e-05,0.0904,0.0641,72.681
4654,Natalia Volchenko,"Symphony No. 9 in D Minor, Op. 125: III. Adagio molto e cantabile",3QjqfEyw423CUhp1XN5c9A,0.0816,0.0245,10.0,-30.787,1.0,0.0399,0.977,0.893,0.0768,0.0395,77.377
4655,Wish I Was,If I Can Love You Right,2FfvhCETGr8VZyY7vrMg6e,0.652,0.804,0.0,-5.473,1.0,0.0284,0.0249,0.000361,0.34,0.751,104.997
4656,Wish I Was,Forget (Ft. Cooper Phillip),3Op0GOPPOBiIsIqY1xfoqp,0.56,0.733,6.0,-4.699,1.0,0.0578,0.0362,0.0,0.298,0.349,95.182
4657,Wish I Was,Cutting Ties (Radio Edit),3QVg1KLUgJMkGtRRJuvRDY,0.549,0.641,6.0,-7.963,0.0,0.0374,0.0185,0.00368,0.123,0.232,122.026
4658,Wish I Was,Sunrise,6nWa2KrH1hFgS40duZG89S,0.607,0.862,5.0,-5.455,0.0,0.0874,0.27,0.0111,0.155,0.269,105.058
4659,Wish I Was,Cutting Ties (feat. Cameron Walker),6eHhubs2FeAVjWkSRRMLRS,0.589,0.668,6.0,-8.061,0.0,0.0338,0.0117,0.0277,0.112,0.231,121.987
4660,Wish I Was,Start Again,5At7gSpB6XBsnEnyK8c7TN,0.585,0.614,11.0,-5.737,0.0,0.241,0.334,0.0,0.132,0.333,155.951
4661,Wish I Was,I Want To Believe,4sXVKledC80goCcwbSgKX3,0.671,0.501,6.0,-8.096,1.0,0.0421,0.144,0.0,0.13,0.143,121.98
4662,Wish I Was,Trainwreck,7qDl60xIJIVMkXvWabjKW0,0.767,0.648,0.0,-6.667,1.0,0.042,0.131,0.0,0.261,0.505,120.977
4663,Wish I Was,This Could Be It?,3d2Fr5saIMtKf4jf8r31P5,0.642,0.745,0.0,-5.547,1.0,0.0535,0.228,2.75e-05,0.134,0.178,123.983
4664,Wish I Was,Never Loved Me (feat. TyTy),3iaZE45DET3f2PNOtFFCd8,0.587,0.802,4.0,-7.118,1.0,0.0294,0.00555,0.03,0.13,0.177,99.966
4665,Lauren Bennett,Party Rock Anthem,3ta8klMHWPnWuHt7jDMSn5,0.657,0.81,1.0,-5.074,1.0,0.143,0.0474,0.0,0.171,0.474,129.856
4666,Lauren Bennett,Hurricane,4MNyYVsvXcrRncXHZeDn0n,0.388,0.396,5.0,-8.47,1.0,0.0389,0.516,8.07e-05,0.106,0.172,79.635
4667,Lauren Bennett,Party Rock Anthem - Karaoke Version,1ub6cccXVzrhLGZMHRSQgu,0.829,0.588,5.0,-5.674,0.0,0.0455,0.00175,8.25e-06,0.0881,0.41,129.98
4668,Lauren Bennett,I Wish I Wish,79OzckQ0O3mXfGB6i3tk9V,0.631,0.925,4.0,-1.896,1.0,0.0586,0.104,0.0,0.654,0.862,134.974
4669,Annie Lennox,Sweet Dreams (Are Made of This) - Remastered,1TfqLAPs4K3s2rJMoCokcS,0.692,0.711,0.0,-7.498,0.0,0.0317,0.225,0.0,0.12,0.875,125.135
4670,Annie Lennox,Walking on Broken Glass,4CcSw8wQAHYf4XNckayPoc,0.749,0.562,0.0,-8.45,1.0,0.0281,0.215,1.1e-06,0.105,0.807,115.008
4671,Annie Lennox,"I Put A Spell On You (Fifty Shades of Grey) - From ""Fifty Shades Of Grey"" Soundtrack",6BovLg8qW4VJJmxLD42fCw,0.563,0.383,2.0,-7.544,0.0,0.0322,0.283,2.59e-06,0.127,0.358,173.98
4672,Annie Lennox,Why,2fYYmPNwDaNpw1KRSxpQ5H,0.532,0.471,0.0,-9.27,1.0,0.0237,0.281,6.05e-05,0.134,0.12,90.936
4673,Annie Lennox,Here Comes the Rain Again - Remastered Version,78RIER8V6EhrqVPOBi2GYa,0.648,0.755,0.0,-7.901,1.0,0.03,0.0139,0.000253,0.225,0.607,126.341
4674,Annie Lennox,"No More ""I Love You's""",2Pn5gvVioma5LHPxgEBBmD,0.372,0.57,3.0,-7.305,1.0,0.0305,0.517,2.57e-06,0.141,0.234,179.907
4675,Annie Lennox,A Whiter Shade of Pale,11Mkoen07pKwyDqHiFnVU9,0.521,0.583,0.0,-8.451,1.0,0.0274,0.399,0.00174,0.347,0.353,146.009
4676,Annie Lennox,There Must Be an Angel (Playing with My Heart),2PKPMLZJDmw77S8V2kEl6D,0.584,0.778,0.0,-5.493,1.0,0.0368,0.283,0.0,0.0836,0.597,112.109
4677,Annie Lennox,I Put A Spell On You,3sesq9P6ndjuqaq5om7sxT,0.567,0.366,2.0,-8.013,0.0,0.0359,0.442,1.23e-05,0.12,0.299,174.014
4678,Annie Lennox,Thorn in My Side - Remastered,3v9ELl9T121dhadZyIiQVn,0.663,0.903,7.0,-2.529,1.0,0.0294,0.0421,1.44e-05,0.131,0.775,122.206
4679,Georges Bizet,Carmen Suite No. 1 (Arr. E. Guiraud): IV. Séguedille,6IuHbYWV49tArCbHBgMHl7,0.248,0.00674,2.0,-36.547,1.0,0.0417,0.952,0.271,0.155,0.185,176.236
4680,Georges Bizet,"Jeux d'enfants, Op.22 WD 56: 3. La poupée",39bzKYAYfHRtK32nEnQilM,0.523,0.00743,11.0,-37.501,1.0,0.0517,0.996,0.901,0.105,0.268,66.46
4681,Georges Bizet,Carmen Suite No.1: 5. Les toréadors,6Z34YgqCJkdrliDmbcaJgy,0.335,0.372,5.0,-16.127,1.0,0.037,0.697,5.36e-05,0.141,0.821,127.129
4682,Georges Bizet,"Carmen, Act I: No.5 Habanera : L'amour est un oiseau rebelle (Carmen/Cigarières/Jeunes gens/Dragons)",4Dao462IWwRykAA9UsNT9O,0.364,0.0592,2.0,-21.757,1.0,0.057,0.978,0.0,0.0823,0.185,123.789
4683,Georges Bizet,"Bizet: Carmen, WD 31, Act 1 Scene 4: No. 5, Havanaise, ""L'amour est un oiseau rebelle"" (Carmen, Chorus)",2r1FiNXh5mDNEP8K07YRVp,0.363,0.115,2.0,-17.325,1.0,0.0689,0.976,0.0,0.0992,0.231,134.424
4684,Georges Bizet,"Bizet: Carmen, Act 1: ""L'amour est un oiseau rebelle"" (Carmen, Chorus) [Habanera]",5Adxsld8lL9MLcaULeoSKu,0.373,0.116,2.0,-16.082,1.0,0.059,0.984,0.0,0.122,0.206,129.793
4685,Georges Bizet,Habanera,3G1pA6OJSNdbkbMmw6Hpwm,0.466,0.0443,2.0,-21.384,1.0,0.036,0.981,0.637,0.0786,0.559,134.985
4686,Georges Bizet,L'Arlésienne Suite No.2: Menuet,0Tx61KMDoqr3uNMhNcXXhB,0.267,0.0152,3.0,-31.308,1.0,0.0448,0.952,0.578,0.0979,0.248,128.427
4687,Georges Bizet,"Chants du Rhin, WD 52: Les rêves",0Kubohno5e03J30wNFg4B2,0.402,0.00517,1.0,-30.939,1.0,0.0551,0.995,0.893,0.0641,0.0656,65.18
4688,Georges Bizet,"Les pêcheurs de perles, WD 13, Act I: Je crois entendre encore",78b47rPEPrMFCA4QZvCmLH,0.172,0.0303,0.0,-30.846,1.0,0.0439,0.984,0.000973,0.107,0.0799,87.501
4689,Malcolm Robinson,Secret of the Forest,2qEwHUofdVUKd1I96KCHsE,0.424,0.393,6.0,-12.109,1.0,0.0297,0.151,0.85,0.113,0.178,146.037
4690,Malcolm Robinson,Corridors of Time,1fzpTNvAPKUaLjILgMSnPK,0.585,0.477,6.0,-11.172,0.0,0.0284,0.885,0.944,0.084,0.852,110.978
4691,Malcolm Robinson,Wind Scene,3ZRzvxSlVcGzUDlJESwFlL,0.189,0.28,5.0,-9.712,1.0,0.0293,0.704,0.932,0.212,0.201,79.321
4692,Malcolm Robinson,Frog's Theme,2XFtYRh5kz2ozhRKJHPJn0,0.424,0.542,8.0,-9.27,0.0,0.0375,0.311,0.789,0.0995,0.616,119.975
4693,Malcolm Robinson,Main Theme,0tq6xSpgpAToyyzjGmDMKF,0.254,0.622,7.0,-8.672,1.0,0.0481,0.493,0.914,0.0962,0.107,77.94
4694,Malcolm Robinson,Memories of Green,1lKIFy3GMBoOsDnr4AP9VQ,0.338,0.235,3.0,-13.244,0.0,0.0371,0.92,0.393,0.229,0.349,139.842
4695,Malcolm Robinson,Peaceful Days,75K0R0DSJqpl6qc3tMSjjk,0.387,0.352,11.0,-10.43,1.0,0.034,0.865,0.926,0.153,0.365,84.969
4696,Malcolm Robinson,The End of Time,3A7dmZX7stIh07fJMHXL1G,0.679,0.258,9.0,-14.56,0.0,0.0565,0.944,0.0736,0.102,0.224,148.079
4697,Malcolm Robinson,Silent Light,2RZtfMAmUDeMNnqyR7fbzY,0.385,0.324,4.0,-14.635,0.0,0.0302,0.941,0.971,0.127,0.0786,114.902
4698,Malcolm Robinson,Manoria Cathedral,7pD0q94ox4Gdft6VqcYTAg,0.135,0.378,3.0,-10.942,0.0,0.0302,0.909,0.964,0.245,0.151,96.05
4699,Spirit,Yellowjacket (feat. Sam Carter),3yk51U329nwdpeIHV0O5ez,0.451,0.981,7.0,-4.208,1.0,0.0857,0.000294,0.0308,0.318,0.325,116.231
4700,Spirit,Sun Killer,2glEXDEzubpETiDRXfC4oX,0.33,0.777,6.0,-6.316,1.0,0.0838,0.00315,0.00227,0.167,0.236,114.309
4701,Spirit,Secret Garden,39sAePHCDbaZlpLow8lRp4,0.368,0.922,3.0,-3.819,0.0,0.0923,8.79e-05,0.000262,0.173,0.317,140.492
4702,Spirit,Hurt You,2rFaJ6NRIRWn335tQr8lWD,0.368,0.977,7.0,-3.39,1.0,0.135,4.62e-05,0.000829,0.41,0.167,107.773
4703,Spirit,The Summit,6nhA5FGEnH5wm3cr2zhMf7,0.463,0.887,7.0,-4.93,1.0,0.0656,0.000414,0.00748,0.378,0.307,94.941
4704,Spirit,Circle With Me,6I5zXzSDByTEmYZ7ePVQeB,0.422,0.874,8.0,-4.606,0.0,0.0534,0.000166,0.231,0.143,0.392,102.743
4705,Spirit,Holy Roller,3q7kMFce0TnDafVUzq8IpE,0.417,0.95,1.0,-6.502,1.0,0.0852,0.00167,0.013,0.93,0.16,161.172
4706,Spirit,Blessed Be,4YhHPtAVCxj7HfcvGTBHAC,0.484,0.918,5.0,-4.684,0.0,0.0672,0.000391,0.0291,0.105,0.399,105.046
4707,Spirit,Eternal Blue,6gJ0ydZombiOIs4NaxnFXR,0.256,0.92,6.0,-4.914,0.0,0.0751,0.000331,0.000352,0.457,0.289,124.707
4708,Spirit,Silk In The Strings,09egp10m2GLUAgNoutZQ7A,0.485,0.987,1.0,-3.801,1.0,0.1,0.000619,0.00122,0.123,0.283,138.012
4709,Shoby,Fly Me to the Moon,2J1GuLjv1SkrsbMfyRBoaQ,0.81,0.6,2.0,-8.095,0.0,0.0372,0.424,0.0321,0.108,0.139,118.01
4710,Shoby,She Will Be Loved,4BXhxLteGkjhOIzScwZfdb,0.791,0.641,7.0,-6.576,0.0,0.0552,0.402,1.77e-05,0.18,0.338,117.925
4711,Shoby,Bad Habits,06vwC6P13pARmkdDrJG3EX,0.766,0.761,9.0,-6.383,0.0,0.0284,0.34,0.00118,0.132,0.398,120.004
4712,Shoby,Wish I Didn't Miss You,2GV95mC9IG30MzJ2kRJe9q,0.773,0.627,0.0,-4.772,0.0,0.068,0.506,8.83e-05,0.192,0.567,119.949
4713,Shoby,Watermelon Sugar,66enOBnenmHNItyl68dAGi,0.784,0.587,2.0,-7.819,0.0,0.043,0.528,0.0011,0.0888,0.239,116.964
4714,Shoby,Wonderwall,6xozuf4lMLEQZDyoP4D8lQ,0.732,0.506,1.0,-11.622,0.0,0.0346,0.555,0.124,0.0982,0.163,117.996
4715,Shoby,Leave It Behind,7q28RX9xSNRJ5yqWneEFRi,0.831,0.596,0.0,-8.327,0.0,0.0328,0.32,9.44e-06,0.113,0.493,121.033
4716,Shoby,Hero,3FB6DDt8O5Q20ruE5xohR3,0.742,0.696,6.0,-9.203,1.0,0.0406,0.0986,9.99e-06,0.149,0.553,120.995
4717,Shoby,My Girl,21DWRPDXB5p9mCSLCUZvlZ,0.725,0.355,2.0,-6.603,1.0,0.0293,0.608,0.0518,0.229,0.444,85.002
4718,Shoby,Mood,4UUZpD2DfsfxVhowmgqq9d,0.699,0.813,8.0,-6.095,1.0,0.0514,0.458,0.0,0.184,0.665,122.927
4719,The Chambers Brothers,Time Has Come Today,5qA1ZrjjVLh1cL9GZOFdNm,0.528,0.514,2.0,-11.909,1.0,0.133,0.0252,0.0894,0.0725,0.44,122.872
4720,The Chambers Brothers,Funky,3p71XizyLBEPzC1npgsT4J,0.592,0.462,9.0,-15.236,0.0,0.0416,0.224,0.14,0.135,0.907,100.97
4721,The Chambers Brothers,People Get Ready,4PBtKt7CFS6Bt4woY9fJOZ,0.349,0.236,0.0,-18.154,1.0,0.0451,0.0755,3.75e-05,0.107,0.15,174.041
4722,The Chambers Brothers,Uptown,7jdaancLRhdfIU8Ujawi9i,0.656,0.537,9.0,-10.788,1.0,0.0336,0.126,0.0,0.301,0.932,121.516
4723,The Chambers Brothers,Time Has Come Today,6E1MuzutdHHkJv3KX6gf54,0.448,0.664,2.0,-9.439,1.0,0.107,0.0151,0.475,0.066,0.309,127.006
4724,The Chambers Brothers,I Can't Turn You Loose,6fmpeMEiK7M38rL9MSOFF5,0.501,0.802,0.0,-11.148,1.0,0.0525,0.0456,0.0,0.546,0.93,138.624
4725,The Chambers Brothers,Have a Little Faith - Live,2CUIyiWp4knY11Y12JYDCC,0.402,0.519,7.0,-8.319,1.0,0.04,0.36,2.41e-06,0.13,0.776,158.45
4726,The Chambers Brothers,All Strung Out Over You,0euIaQTOwQmFlB2KLoY5Kv,0.648,0.839,8.0,-8.069,0.0,0.0706,0.342,0.0,0.133,0.816,105.022
4727,The Chambers Brothers,Time Has Come Today - Single Version One,2DdIuW3jGGbbAgRb7bxHWX,0.483,0.791,7.0,-9.463,1.0,0.103,0.254,0.0133,0.335,0.363,125.485
4728,The Chambers Brothers,People Get Ready,3mZUL74cVPvMDTOvli0Kmu,0.346,0.351,0.0,-10.717,1.0,0.0376,0.439,4.8e-06,0.116,0.129,176.057
4729,TJR,Mic Check,7xrjEpEU3GRkVRMeI2HnAm,0.654,0.977,7.0,-3.007,1.0,0.112,0.000886,0.121,0.144,0.416,128.006
4730,TJR,The Girls on Drugs - TJR Remix,3yEv2Zy6gLMDSXdUfFM1qz,0.843,0.801,9.0,-3.753,1.0,0.044,0.00337,0.103,0.0517,0.57,123.973
4731,TJR,The Girls on Drugs - Live,3nDR4mltT5FG22voo7FZPP,0.749,0.665,6.0,-7.255,0.0,0.157,0.347,0.0,0.309,0.322,111.138
4732,TJR,Let Go - TJR Remix,35tCC4olBJFsJVNuJ21f7R,0.875,0.93,10.0,-5.066,0.0,0.0489,0.00018,0.832,0.0548,0.331,127.018
4733,TJR,Sonic Chronic,3L9QafTFC7qJck5BwkfYF0,0.728,0.898,4.0,-6.929,1.0,0.208,0.00651,0.0617,0.15,0.342,130.688
4734,TJR,Acid Funkin,2PcpP8JbcljxAMfpLX5Uwf,0.724,0.985,11.0,-5.392,0.0,0.0603,0.00101,0.0802,0.252,0.625,132.178
4735,TJR,Bubble Butt,0ieLsJLasvth8c2Y6DzGlO,0.847,0.802,1.0,-7.069,1.0,0.222,0.00252,0.341,0.318,0.794,130.278
