,artist,song_name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3268,Yannick Nézet-Séguin,"Piano Concerto No. 20 in D Minor, K. 466: II. Romance",5dlixfWzEbcyaY9cwjU7Hg,0.255,0.0884,10.0,-19.047,1.0,0.0324,0.99,0.908,0.11,0.103,85.413
3269,Yannick Nézet-Séguin,"Don Giovanni, ossia Il dissoluto punito, K.527 / Act 2: ""Don Giovanni, a cenar teco m'invitasti""",5BotLA4JXBlK3bHYsRMkZn,0.215,0.262,7.0,-13.525,0.0,0.0425,0.976,0.445,0.288,0.0922,75.554
3270,Yannick Nézet-Séguin,"Don Giovanni, ossia Il dissoluto punito, K.527 / Act 1: ""Là ci darem la mano""",2DATcVxBdGcIIGd0sb1s4X,0.238,0.0622,9.0,-22.349,1.0,0.0498,0.985,0.0159,0.73,0.289,85.183
3271,Yannick Nézet-Séguin,"Die Zauberflöte, K. 620 / Act 1: ""Bei Männern, welche Liebe fühlen""",5d0jrHJBRI7M0ligzZUUmn,0.279,0.089,3.0,-22.217,1.0,0.0662,0.878,0.000261,0.13,0.198,172.157
3272,Yannick Nézet-Séguin,Concierto de Aranjuez for Guitar and Orchestra: 2. Adagio,28IaD1WZ5nVksQ3PxCT5yQ,0.257,0.0503,11.0,-21.59,0.0,0.0467,0.941,0.927,0.0956,0.0733,69.639
3273,Yannick Nézet-Séguin,"Symphony No. 3 in A Minor, Op. 56, MWV N 18, ""Scottish"": 2. Vivace non troppo - Live",77RAYvHuq4Agn26vXRBt2R,0.386,0.215,5.0,-22.304,1.0,0.0541,0.913,0.902,0.109,0.281,129.17
3274,Yannick Nézet-Séguin,"Attila: ""Mentre gonfiarsi l'anima""",6kfCqm1AIN0zFipPemEbtG,0.199,0.214,5.0,-18.052,1.0,0.0464,0.991,0.542,0.113,0.0907,167.094
3275,James Newman,Embers,5Dmq7XPXXcATuJnSOj8UrT,0.678,0.819,6.0,-4.646,1.0,0.0577,0.00283,2.67e-06,0.112,0.722,125.968
3276,James Newman,Slow Lane,2GvnieNPXvvgnrQne1HEtl,0.606,0.83,7.0,-4.322,1.0,0.0569,0.00624,0.0,0.157,0.303,120.02
3277,James Newman,Head Up,6xKeAXx57GdiD1Upwemy03,0.439,0.944,6.0,-1.864,0.0,0.221,0.336,0.0,0.0893,0.278,122.739
3278,James Newman,Therapy,6LxJtIRGVAxFUGOVjDxcJf,0.659,0.866,2.0,-5.117,0.0,0.0545,0.018,0.0,0.13,0.705,114.862
3279,James Newman,My Last Breath,234vNSuQZn7vr8zHwuWLOm,0.64,0.585,8.0,-7.489,0.0,0.0518,0.285,0.0,0.145,0.455,89.61
3280,James Newman,High On Your Love,1YVjv1fY6DUtirZpihcQcH,0.515,0.835,1.0,-4.777,1.0,0.065,0.0153,0.0,0.115,0.746,169.889
3281,James Newman,Therapy - Club Mix,55w0Z1ESJ0zCCMZ2lF02fS,0.539,0.77,2.0,-7.964,0.0,0.0351,0.00846,0.0182,0.122,0.169,131.979
3282,James Newman,Therapy - Sebastian Davidson Remix,19CGu4e4fSbChfd4yEnC4s,0.704,0.634,0.0,-8.913,1.0,0.0462,0.0186,0.000113,0.0804,0.527,115.019
3283,James Newman,Enough,14NozF9evOq7ChogJzMWYj,0.456,0.331,0.0,-6.692,1.0,0.0691,0.575,0.0,0.106,0.228,91.582
3284,James Newman,Better Man,6jVJkBG202S6dCzao8vOpP,0.563,0.543,0.0,-6.121,1.0,0.0382,0.0886,0.0,0.275,0.344,84.851
3285,Avril Lavigne,Complicated,5xEM5hIgJ1jjgcEBfpkt2F,0.585,0.776,5.0,-5.898,1.0,0.0459,0.0572,7.74e-06,0.3,0.427,77.987
3286,Avril Lavigne,Bite Me,4bNa2MHnPB7zckROAHh8mR,0.491,0.792,8.0,-4.382,1.0,0.0699,0.00381,0.0,0.359,0.74,169.997
3287,Avril Lavigne,Sk8er Boi,00Mb3DuaIH1kjrwOku9CGU,0.487,0.9,0.0,-4.417,1.0,0.0482,6.79e-05,0.0,0.358,0.484,149.937
3288,Avril Lavigne,Girlfriend,45hOioMDJktr86iKDHC8gr,0.56,0.959,7.0,-2.433,1.0,0.102,0.000722,0.000221,0.209,0.669,163.983
3289,Avril Lavigne,What the Hell,2z4U9d5OAA4YLNXoCgioxo,0.578,0.926,6.0,-3.689,0.0,0.0548,0.00472,0.0127,0.14,0.877,149.976
3290,Avril Lavigne,I'm with You,1jlG3KJ3gdYmhfuySFfpO1,0.457,0.406,9.0,-7.462,1.0,0.0291,0.08,0.0,0.117,0.208,151.95
3291,Avril Lavigne,When You're Gone,54JKnDB3CzVu8wNAOM27BI,0.457,0.719,4.0,-3.921,0.0,0.0323,0.191,0.0,0.228,0.168,142.034
3292,Avril Lavigne,My Happy Ending,6sqNctd7MlJoKDOxPVCAvU,0.414,0.936,2.0,-2.407,1.0,0.0758,0.00136,0.0,0.369,0.74,170.229
3293,Avril Lavigne,Here's to Never Growing Up,0qwcGscxUHGZTgq0zcaqk1,0.482,0.873,0.0,-3.145,1.0,0.0853,0.0111,0.0,0.409,0.737,165.084
3294,Avril Lavigne,Head Above Water,7gY3cyGcB2wnk2xDXiA0pe,0.578,0.694,5.0,-5.351,1.0,0.0706,0.0112,0.0,0.102,0.268,129.921
3295,Ms Project,Dolce Vita - Remake Edit,0mfCvTcr6FKumDExzZAVMq,0.754,0.605,5.0,-9.034,0.0,0.14,0.099,0.000675,0.0562,0.944,121.58
3296,Ms Project,All Right 2014,12PAHGg4o7WARaowZynKo0,0.694,0.975,4.0,-4.946,1.0,0.0455,0.000626,0.457,0.28,0.747,132.014
3297,Ms Project,Fiesta Boum Boum 2015 - Radio Edit,6JNY34VDI0vj7kw9ZbnroR,0.731,0.923,11.0,-3.304,0.0,0.0609,0.0366,2.8e-06,0.255,0.93,127.983
3298,Ms Project,Never Ending Story - Gigi Cerin & MS Project Deep Edit,2cgqp4Es2SmORpmahzydyz,0.589,0.954,7.0,-4.43,1.0,0.0472,0.00361,0.00282,0.0924,0.408,122.991
3299,Ms Project,I Love to Love,5SepxuwxShK2VOVZ2QmdAH,0.67,0.948,7.0,-3.653,1.0,0.0604,0.00334,0.00101,0.065,0.967,111.983
3300,Ms Project,Nothing's Gonna Stop Us,4vZ0Vxr9RIWCzR56fqTrOU,0.655,0.995,6.0,-3.787,1.0,0.0435,0.0122,0.79,0.107,0.819,127.986
3301,Ms Project,Enola Gay,66HbS2DXMLMfHAix77g5k1,0.605,0.99,5.0,-4.223,1.0,0.0441,0.00657,0.0168,0.084,0.917,139.986
3302,Ms Project,Disco Medley - Bonus Track,2QY6uIjaU7FeB0hfGbDKsZ,0.585,0.997,7.0,-5.07,1.0,0.0622,0.021,0.000291,0.11,0.603,133.061
3303,Ms Project,Dolce Vita 2010 - Original Edit,1ESLyVNPLNrmeGNae2W6ev,0.744,0.9,5.0,-3.582,0.0,0.0576,0.0149,0.0111,0.0481,0.901,130.003
3304,Ms Project,Hey Hey Guy 2014,1OI9rtBfLABKRSdxHNyJqX,0.717,0.98,0.0,-6.124,1.0,0.0516,0.0649,0.0,0.0814,0.783,130.035
3305,Consuelo Velázquez,Besame Mucho,7xPPK9NZmyHLiJWOjMB2uO,0.719,0.411,5.0,-12.78,0.0,0.037,0.691,0.0,0.101,0.863,126.123
3306,Consuelo Velázquez,Besame mucho,5Vt9jqpVuWm30gUvunICh3,0.341,0.0785,2.0,-26.025,0.0,0.0419,0.993,0.895,0.117,0.265,115.978
3307,Consuelo Velázquez,Amar y Vivir,4gtaaC1EGM5pR3LS3a8Hct,0.744,0.499,2.0,-7.104,0.0,0.036,0.559,0.0131,0.177,0.677,86.146
3308,Consuelo Velázquez,Bésame Mucho,7mSXQS1qtw4EudkwYLNBbF,0.436,0.225,9.0,-21.018,1.0,0.0382,0.972,0.809,0.132,0.216,130.421
3309,Consuelo Velázquez,Bésame Mucho,6kGEcGW2SvC1ag6n1RCL5b,0.413,0.379,2.0,-10.075,0.0,0.0333,0.91,0.185,0.0513,0.156,130.048
3310,Consuelo Velázquez,Besame Mucho,34LFUvILmvyb4SD4PQNncH,0.595,0.416,7.0,-14.079,0.0,0.0297,0.616,0.00909,0.167,0.597,108.529
3311,Consuelo Velázquez,Amar y Vivir,4RVkGRUZfWZIDaGghuijkU,0.307,0.436,2.0,-6.639,0.0,0.0307,0.903,2.82e-05,0.283,0.258,83.642
3312,Consuelo Velázquez,Que Seas Feliz,0z8hT6w0qv5p83ITVpUN1J,0.541,0.328,2.0,-11.57,1.0,0.0531,0.82,0.00241,0.106,0.144,96.275
3313,Consuelo Velázquez,Verdad Amarga,168gYave5xudYfhvdNNz9v,0.482,0.276,2.0,-18.935,0.0,0.0329,0.97,0.749,0.0686,0.31,84.141
3314,Consuelo Velázquez,Besame Mucho,337fqJpDax4wMn09vfPPM5,0.653,0.798,11.0,-6.077,0.0,0.0345,0.284,0.825,0.0776,0.889,111.995
3315,Askery,Alone (feat. Brielle Von Hugel),3wyuAyorVPQJoQesa6e4iQ,0.596,0.712,4.0,-6.448,0.0,0.0531,0.0718,0.0,0.0932,0.306,140.044
3316,Askery,Alone (feat. Brielle Von Hugel) - Mesto Remix Radio Edit,4UAm52vpLFoqG113Wv3yWO,0.642,0.836,7.0,-4.718,1.0,0.0555,0.0436,0.000211,0.0605,0.243,128.055
3317,Askery,Vinyl - Askery Remix,4thsoslvPhwC8eDv3XIVQx,0.753,0.666,3.0,-7.244,1.0,0.0803,0.315,0.0,0.271,0.374,104.976
3318,Askery,Float Alone - Radio Edit,7q6rOvzsq7weDffimj7Cg4,0.509,0.862,11.0,-4.044,0.0,0.0699,0.0207,0.00305,0.355,0.234,127.935
3319,Askery,Control - Original Mix,0cFBsn0TGFOXfngcRD6H6M,0.589,0.97,2.0,-4.168,1.0,0.053,0.00314,0.873,0.0614,0.436,127.99
3320,Askery,Bombay - Original Mix,2LxvwXyis7NTVsDkOPj6yt,0.552,0.944,9.0,-2.503,1.0,0.0455,0.000197,0.633,0.0216,0.106,127.989
3321,Askery,Headlights (feat. Gemma Griffiths),1FWML2ubS1RkitrYfxK7oD,0.718,0.67,7.0,-6.555,0.0,0.0379,0.0363,1.27e-06,0.107,0.407,126.961
3322,Askery,With You - Felicity Remix,2EJSWDRXPvIyeTADXJ7lQU,0.466,0.62,0.0,-6.906,0.0,0.0406,0.0466,0.000141,0.106,0.0695,127.942
3323,Askery,Timeless,0nYHSDNIMJ8forLyEke9HR,0.598,0.487,4.0,-6.201,0.0,0.0344,0.00659,0.845,0.124,0.0384,172.187
3324,Askery,With You,2KTXky4aUmSyoNniGZ9Ypm,0.624,0.608,0.0,-7.139,0.0,0.0331,0.0482,0.00012,0.0691,0.22,131.993
3325,Lupe Fuentes,Out Of Control - Pat Vocal Mix,6wCsrMyI3DavGvodBx8A7h,0.864,0.742,1.0,-6.117,1.0,0.043,0.00875,0.394,0.41,0.689,124.009
3326,Lupe Fuentes,Lose My Mind,5zXqxGo6dJ6DW0ujEBCPV9,0.826,0.893,0.0,-7.212,0.0,0.0845,0.00894,0.775,0.0971,0.868,123.0
3327,Lupe Fuentes,Move It,5rrMQblpWuXRv2D5oL9OPQ,0.798,0.919,7.0,-4.918,1.0,0.0587,0.000211,0.854,0.0372,0.155,124.98
3328,Lupe Fuentes,Boogie Wonderland,1imWgITD8Ww7sQkpzClPKe,0.753,0.821,0.0,-7.208,1.0,0.041,0.00114,0.801,0.692,0.391,124.001
3329,Lupe Fuentes,No Rules - Original Mix,1gbK7eOB0s1Y3bBpBsYX5P,0.743,0.953,6.0,-5.505,1.0,0.0539,0.0601,0.752,0.146,0.488,124.981
3330,Lupe Fuentes,Black & Red - Original Mix,5xS08UI64vHHq5adnPRTW5,0.821,0.515,11.0,-8.417,1.0,0.0775,0.000155,0.845,0.0735,0.552,124.998
3331,Lupe Fuentes,Hot One,12bSVOP4E7VfktYCXRCOr2,0.803,0.929,11.0,-8.013,0.0,0.0519,0.003,0.909,0.0964,0.147,123.018
3332,Lupe Fuentes,So High - Extended Mix,3D0ImobmPMcPfuOqsXX7X3,0.747,0.874,9.0,-5.919,1.0,0.045,0.00333,0.608,0.518,0.552,122.012
3333,Lupe Fuentes,Resistance,20rQuumgmqoEWOqFpfGLfX,0.874,0.643,0.0,-10.613,1.0,0.064,0.00273,0.941,0.115,0.53,123.989
3334,Lupe Fuentes,Reachin - Alaia & Gallo Edit,3eskNJanlNeYJzfZdNU7lx,0.742,0.775,9.0,-7.292,0.0,0.0537,0.00148,0.0639,0.0556,0.284,122.982
3335,Luciano,"Turandot / Act 3: ""Nessun dorma!""",74WjYdm3Lvbwnds4thYPUU,0.212,0.301,2.0,-12.505,1.0,0.0384,0.963,0.0033,0.13,0.0798,84.025
3336,Luciano,We Are The World - Live,5hUUUYZDq1vKm8jCC5vUKy,0.328,0.681,4.0,-6.388,1.0,0.0426,0.386,0.0,0.73,0.269,134.032
3337,Luciano,"Rigoletto / Act 3: ""La donna è mobile"" - Edit",5cR6xfzyicyDyAr52zB48k,0.371,0.178,6.0,-13.549,1.0,0.0374,0.963,8.11e-06,0.0861,0.422,113.573
3338,Luciano,La traviata / Act 1: Libiamo ne'lieti calici,2zGVfygrdGVKCZ54sxCaQH,0.395,0.246,10.0,-16.601,1.0,0.0644,0.967,7.77e-06,0.505,0.208,110.022
3339,Luciano,Caruso,5hV0uMeGIUtKASyf25htAo,0.306,0.222,7.0,-12.28,0.0,0.033,0.825,9.11e-05,0.0967,0.213,93.982
3340,Luciano,Turandot: Nessun dorma,3bG9sTbyYsYVOoPk6IWIH5,0.214,0.299,2.0,-16.65,1.0,0.0791,0.945,0.00011,0.965,0.238,86.216
3341,Luciano,"Baby, can I hold you tonight",7EphvqYS0DPdZnncTFJz1X,0.462,0.566,2.0,-7.915,1.0,0.0421,0.513,5.22e-05,0.84,0.354,71.75
3342,Luciano,'O sole mio (Arr. Chiaramello),6fLLXuEKI3aKAYbr7uokgb,0.158,0.242,9.0,-16.309,1.0,0.038,0.944,0.0284,0.101,0.284,81.716
3343,Luciano,My Way,3N3xHMAngaQq1htw6oSmnt,0.382,0.322,0.0,-10.614,1.0,0.0282,0.524,0.00215,0.127,0.416,144.836
3344,Luciano,Miss Sarajevo - Live,5a376mA6M7RgxwrZFfJOYf,0.0968,0.435,4.0,-12.792,1.0,0.0524,0.225,0.0156,0.96,0.199,70.318
3345,Nas,If I Ruled the World (Imagine That) (feat. Lauryn Hill),5PQmSHzWnlgG4EBuIqjac2,0.879,0.564,10.0,-7.682,0.0,0.247,0.0474,9.43e-06,0.0519,0.523,93.908
3346,Nas,Rodeo - feat. Nas,7ikRId3U9AXd6tfF2fbItC,0.65,0.637,9.0,-6.195,1.0,0.0369,0.0814,0.000607,0.51,0.575,140.115
3347,Nas,N.Y. State of Mind,0trHOzAhNpGCsGBEu7dOJo,0.665,0.91,6.0,-4.682,0.0,0.223,0.0394,0.0,0.227,0.887,84.099
3348,Nas,Nas Is Like,3gY6tiCNsuVi6s8kPV6aQg,0.634,0.845,11.0,-5.058,0.0,0.352,0.00602,5.29e-06,0.0598,0.929,94.0
3349,Nas,"Belly, The Weeknd - Die For It (ft. Nas)",2Nc1v8I86FUGorwjXKo0in,0.657,0.492,5.0,-9.612,0.0,0.136,0.392,0.0,0.425,0.193,97.107
3350,Nas,The Message,1AHfovSnGPVYKaahRtA0U6,0.614,0.543,5.0,-7.178,1.0,0.374,0.00776,3.28e-05,0.383,0.485,178.422
3351,Nas,The World Is Yours,7G3lxTsMfSx4yarMkfgnTC,0.678,0.794,10.0,-6.186,0.0,0.14,0.274,1.68e-06,0.124,0.54,87.374
3352,Nas,Rare,465eCPwUAz2qz7IdQaxUui,0.498,0.851,8.0,-5.496,1.0,0.326,0.132,4.21e-06,0.529,0.518,78.025
3353,Nas,EPMD 2 (feat. Eminem & EPMD),4bRPecD9suGW8CfNZhzjS1,0.689,0.83,10.0,-4.047,0.0,0.302,0.121,0.0,0.318,0.703,94.566
3354,Nas,Nobody (feat. Ms. Lauryn Hill),1W7gmQ7AgRMIUthrV0OD0h,0.732,0.716,10.0,-5.553,0.0,0.307,0.408,0.0,0.169,0.586,91.015
3355,Hizzleguy,Concrete - VIP,2kbfN0UnNhvwG4sRoPFlow,0.561,0.933,11.0,0.105,0.0,0.131,0.372,1.03e-05,0.375,0.105,174.961
3356,Hizzleguy,Super Mario,3HCZQJVHcWCzo6R56gwLDh,0.657,0.887,8.0,-1.497,1.0,0.308,0.00844,0.0366,0.392,0.716,175.026
3357,Hizzleguy,Concrete,7jbzEttvfZ6QXTJIlJzt4O,0.762,0.941,11.0,-0.289,1.0,0.161,0.0429,0.0012,0.149,0.597,175.033
3358,Hizzleguy,Cold As Ice,2XYrKxVDMlvSGhuUNXwYpQ,0.613,0.913,1.0,-0.42,1.0,0.0578,0.0833,0.0,0.336,0.313,175.019
3359,Hizzleguy,Willy Wonka,3v5nLat4B0a8haL26894xr,0.7,0.872,2.0,-0.317,1.0,0.0523,0.0867,0.146,0.309,0.587,175.031
3360,Hizzleguy,Big Sound,5eP5ZWug2AgjYCfO1ygEMe,0.712,0.904,11.0,0.774,1.0,0.135,0.0563,0.0,0.082,0.495,175.047
3361,Hizzleguy,Ladies Night,35TgZdwbmKgkfGdwFIWid2,0.702,0.93,11.0,-1.128,1.0,0.12,0.00649,0.00277,0.332,0.515,87.539
3362,Hizzleguy,Lets Get Started,4dm9xVagD6AIXSwDaty3e6,0.42,0.98,9.0,0.027,1.0,0.0462,0.0319,0.772,0.345,0.113,175.027
3363,Hizzleguy,Terminator - Nu Elementz Remix,3i6aseENrTW6gNXw3oqR1L,0.591,0.956,9.0,-0.046,1.0,0.331,0.00188,0.00697,0.154,0.078,175.027
3364,Hizzleguy,Enforcer,5EWc9whbcSR1cRNsM5WYq2,0.733,0.91,5.0,-0.575,1.0,0.151,0.00183,0.0147,0.251,0.486,175.057
3365,Natalie Cole,This Will Be (An Everlasting Love),0PDCewmZCp0P5s00bptcdd,0.685,0.623,8.0,-11.146,1.0,0.042,0.228,0.00234,0.0295,0.896,126.739
3366,Natalie Cole,Miss You Like Crazy,6d1IYeSfyqOTW61rPgocGD,0.595,0.546,2.0,-6.251,1.0,0.0267,0.633,0.00422,0.0697,0.255,131.136
3367,Natalie Cole,Unforgettable,2MVQbDuhVs2muWFURtIdNb,0.286,0.288,5.0,-13.369,1.0,0.028,0.85,0.000138,0.0798,0.142,85.691
3368,Natalie Cole,Bachata Rosa,0qLqqJYI7wW8w93fgqd2LN,0.672,0.424,9.0,-8.527,1.0,0.0305,0.77,2e-06,0.205,0.486,111.914
3369,Natalie Cole,Starting Over Again,40Syt8S53TbeflxJopZdKv,0.58,0.3,0.0,-13.032,1.0,0.0325,0.819,5.97e-06,0.193,0.18,115.393
3370,Natalie Cole,Our Love Is Here To Stay,4sG2lkGzzYu7CAT0Z2V8Vu,0.399,0.0971,0.0,-14.966,1.0,0.0285,0.863,3.83e-06,0.0715,0.135,68.897
3371,Natalie Cole,The Very Thought Of You,0yw2d5ySGl52fz5qm9IZD3,0.167,0.154,0.0,-16.232,0.0,0.0353,0.565,8.25e-05,0.102,0.156,76.119
3372,Natalie Cole,I Say A Little Prayer For You,5pfmDc0CyXsEYZ9KE3XYJ7,0.832,0.67,7.0,-6.187,1.0,0.0398,0.352,0.0,0.121,0.767,113.975
3373,Natalie Cole,Fever,2AcDdgk7gSs1gJKcIsi6Ep,0.671,0.417,11.0,-10.209,0.0,0.21,0.402,0.0,0.12,0.331,133.557
3374,Natalie Cole,Inseparable,0lN3CCQxTSg8hxFHKhuL0B,0.437,0.186,8.0,-14.494,1.0,0.0374,0.75,2.52e-05,0.102,0.222,129.046
3375,Eddie Rabbitt,I Love a Rainy Night,0zvNHIL7ci0ZzIoWU6RO2u,0.685,0.718,0.0,-7.724,1.0,0.0521,0.122,0.0,0.0556,0.958,131.463
3376,Eddie Rabbitt,You And I,7sWlOFUnQShNdxgk1B0TuW,0.377,0.326,5.0,-12.515,1.0,0.0292,0.249,0.000686,0.111,0.222,163.741
3377,Eddie Rabbitt,Drivin' My Life Away,0ijdFzcMMkyr5FP73daA0Q,0.571,0.57,9.0,-14.091,1.0,0.047,0.113,0.00244,0.066,0.814,168.943
3378,Eddie Rabbitt,Every Which Way but Loose - 2009 Remaster,73xcnqBwjnGwAlrfBomLP3,0.598,0.483,7.0,-7.474,1.0,0.0292,0.458,7.88e-06,0.36,0.452,130.663
3379,Eddie Rabbitt,Drivin' My Life Away - 2009 Remaster,7ITL5IjLVR683ZDNGpDqek,0.649,0.797,9.0,-7.966,1.0,0.035,0.0875,0.000243,0.0573,0.89,84.185
3380,Eddie Rabbitt,Two Dollars in the Jukebox - 2008 Remaster,7ueyVuff3whBxbmoanlg4C,0.759,0.621,5.0,-12.539,1.0,0.0314,0.067,0.000291,0.0623,0.921,134.319
3381,Eddie Rabbitt,Step By Step,49HfSdzgsXmzbZPMZ560Xn,0.63,0.691,7.0,-7.563,1.0,0.0295,0.174,3.1e-06,0.0498,0.655,76.945
3382,Eddie Rabbitt,The Room at the Top of the Stairs - 2008 Version,4Z6wHGFWv1uxPGxuthqQav,0.772,0.412,4.0,-11.682,1.0,0.0305,0.378,0.000199,0.184,0.605,108.352
3383,Eddie Rabbitt,Drinkin' My Baby (Off My Mind) - 2009 Remaster,0aH37hHD9bgClsjGngV974,0.614,0.706,4.0,-7.397,0.0,0.0292,0.0764,0.0,0.306,0.867,127.952
3384,Eddie Rabbitt,You Don't Love Me Anymore - 2008 Version,12XytaJ9BtHlqCPRSnIdFE,0.493,0.442,9.0,-10.993,1.0,0.0323,0.445,0.0,0.176,0.301,142.753
3385,Nino Rota,The Godfather: V. Love Theme,3Ii2KG3YLrC0KNbuJKAFj2,0.099,0.0567,1.0,-20.712,1.0,0.0398,0.96,0.81,0.104,0.0456,82.744
3386,Nino Rota,La dolce vita,3Li7Cw9cnF830ijj8iX8H4,0.554,0.0886,5.0,-16.992,1.0,0.0333,0.972,0.115,0.074,0.413,104.753
3387,Nino Rota,"A Time for Us (From ""Romeo and Juliette"")",0za6HhjZw6LwCIDdBl92Vm,0.2,0.0949,7.0,-20.545,0.0,0.0461,0.904,0.81,0.158,0.0393,87.726
3388,Nino Rota,"Love Theme - From ""Romeo and Juliet""",1CDczwnTf6RJ076lukYNpP,0.123,0.194,3.0,-12.089,0.0,0.0456,0.979,0.886,0.0992,0.0387,169.486
3389,Nino Rota,WHEN THE GRASS WAS GREENER / Nino Rota: Valzer,3koJNxD08Sso6Wl4GOFJB1,0.264,0.0516,4.0,-24.887,1.0,0.0433,0.992,0.894,0.0908,0.0782,70.802
3390,Nino Rota,15 Preludes: XIII. Andante cantabile,7bHvFyRRbdI8XzxIU9ed0k,0.419,0.0749,7.0,-24.845,0.0,0.0564,0.993,0.902,0.102,0.0334,69.567
3391,Nino Rota,Rota / Arr. Capelletti & Lenaerts: Romeo and Juliet: Love Theme,0o7rDYyPEb6fmMs1PUxwqq,0.298,0.0324,3.0,-26.794,1.0,0.0373,0.97,0.94,0.111,0.0796,124.892
3392,Nino Rota,La dolce vita - Suite: 5. Cavallino Canzonetta,0v3uGpEhL50txsLyZUY53V,0.418,0.305,5.0,-13.074,1.0,0.0269,0.775,0.946,0.225,0.551,61.633
3393,Nino Rota,La dolce vita - Finale,3WpohDgnulH0POC8pn3Pgi,0.565,0.314,1.0,-16.437,1.0,0.0326,0.876,0.00018,0.199,0.629,98.514
3394,Nino Rota,Parla più piano,562hmxLTeMMEbcFsK7t2ka,0.219,0.125,0.0,-18.337,0.0,0.0323,0.96,0.0598,0.281,0.21,86.752
3395,Peter Martin,Nagoya Marimbas,3K3Ww5Gp7sL2baIvCXvuUA,0.507,0.308,9.0,-18.897,0.0,0.102,0.985,0.951,0.0915,0.614,199.331
3396,Peter Martin,Perfect Wave - Original Mix,0Y95OEnDP4zgxW7A5NPoKN,0.593,0.95,2.0,-10.214,1.0,0.0479,0.00522,0.859,0.0782,0.82,135.009
3397,Peter Martin,Emotion in Motion,1t6KOeUucV53HTjhZIgGA4,0.495,0.435,1.0,-14.706,1.0,0.0344,0.633,0.867,0.126,0.668,129.237
3398,Peter Martin,Perfect Wave [Mix Cut] - Original Mix,0HFMMYqdBUwikPcRllpMX2,0.564,0.833,6.0,-11.304,0.0,0.0477,0.00158,0.811,0.0873,0.823,133.673
3399,Peter Martin,Perfect Wave [Mix Cut] - Original Mix,1wveI3OFyPA27opD1nlUm6,0.571,0.928,6.0,-9.446,0.0,0.0462,0.0971,0.885,0.099,0.819,133.381
3400,Peter Martin,Perfect Wave,1GB0G5MJdppPbJTw2TIaxJ,0.503,0.893,6.0,-10.334,0.0,0.0414,0.00372,0.868,0.338,0.825,135.003
3401,Peter Martin,Simply Blue [Mix Cut] - Original Mix,2oV9gpnJk4zmJ4WbYqJIyF,0.556,0.883,9.0,-9.331,1.0,0.0536,7.87e-05,0.878,0.142,0.385,128.093
3402,Peter Martin,Perfect Wave [ASOT 182] - Original Mix,7IAoa1fobj9NrK8ikxLG47,0.613,0.7,2.0,-18.435,1.0,0.0417,0.0306,0.917,0.107,0.968,136.059
3403,Peter Martin,Lushlife Bossa,4uBXYP6Y2Lu8cFSYae7SPG,0.899,0.357,1.0,-11.844,0.0,0.0713,0.817,0.882,0.106,0.837,119.997
3404,Peter Martin,Don't Leave Me Hanging,6DEWCJtPmsJrhoFA5Tu9zY,0.846,0.408,0.0,-17.137,0.0,0.0491,0.243,0.635,0.0951,0.841,125.491
3405,Gacha Bakradze,Gather,6cVTQ06rmE120GtAfKdAMz,0.693,0.54,7.0,-14.871,1.0,0.0397,0.569,0.891,0.138,0.0569,117.0
3406,Gacha Bakradze,Thank You for This Upload,1qsSX2Zlaru9CeWRs9Glsy,0.723,0.985,7.0,-9.005,1.0,0.0539,0.0532,0.882,0.106,0.465,139.998
3407,Gacha Bakradze,Endless Tool,5rDDpyOU9QDebInoHQjr4l,0.677,0.816,0.0,-8.043,1.0,0.0579,0.00035,0.917,0.0659,0.327,144.997
3408,Gacha Bakradze,Girl,5nz7oNEy4GQ8oXC0yQRdCi,0.813,0.47,1.0,-10.487,1.0,0.0557,0.864,0.899,0.0966,0.672,117.987
3409,Gacha Bakradze,Contactless,1fNveposQLCyBk0kZTW5gj,0.645,0.648,11.0,-10.552,1.0,0.0385,0.000502,0.833,0.118,0.317,119.996
3410,Gacha Bakradze,Restless,13hatZPIGropdTBYPcWkXv,0.693,0.769,1.0,-13.013,1.0,0.0422,0.122,0.793,0.119,0.489,114.999
3411,Gacha Bakradze,Image - Earth Trax Remix,6EJey0dAYoq7xVhC4ksWzn,0.633,0.689,0.0,-9.339,0.0,0.045,0.13,0.841,0.114,0.617,118.993
3412,Gacha Bakradze,Let Me Love You,0OgWz7es9WhLgezcJsynR9,0.659,0.289,11.0,-19.718,0.0,0.0386,0.94,0.922,0.0791,0.292,108.975
3413,Gacha Bakradze,Restless,1zsI90Kqvo7c26KAySCRw0,0.754,0.782,8.0,-10.993,0.0,0.0437,0.339,0.786,0.159,0.941,115.007
3414,Gacha Bakradze,Indivisible,0zW9aRF8yN4RePh51YNfeA,0.352,0.541,0.0,-10.217,0.0,0.0444,0.113,0.856,0.0946,0.0396,135.938
3415,Dennis Cruz,El Sueño,2cVa4UOzFShwsFHGuSEBFP,0.898,0.643,10.0,-11.185,0.0,0.0638,0.0018,0.675,0.1,0.309,123.999
3416,Dennis Cruz,El Sueño - Radio Edit,0HDudjyoG3UpWIMAJrXIaB,0.91,0.523,10.0,-14.232,0.0,0.0887,0.017,0.531,0.106,0.314,123.992
